id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4002169015,"Hirschengraben 7,",6003 Luzern,4.5,102.0,3890,2.75,Apartment,2025,1956,0
4002169016,"Hirschengraben 7,",6003 Luzern,2.5,55.0,2690,2.75,Apartment,2025,1956,0
4002169017,"Hirschengraben 7,",6003 Luzern,3.5,72.0,3390,2.75,Apartment,2025,1956,0
4002169803,"Hauptplatz 3,",6017 Ruswil,3.5,100.0,2130,3.25,Apartment,-1,-1,1
4002169946,,,3.5,85.0,1900,-1,Apartment,2021,1988,0
4002171500,"Muoshofstrasse 20,",6102 Malters,4.0,105.0,1990,4.0,Apartment,-1,1984,0
4002172541,,,4.5,99.0,1690,-1,Apartment,-1,1995,1
4002180168,,,3.5,93.0,2560,-1,Apartment,-1,2023,0
4002180632,"Bodenhofstrasse 6,",6005 Luzern,4.5,122.0,3560,6.5,Apartment,-1,2022,1
4002188854,"Fadenstrasse 30,",6020 Emmenbrücke,3.5,95.0,2450,5.75,Apartment,-1,2022,0
4002189717,"Maihofstrasse 95 B,",6006 Luzern,2.5,104.0,2310,6.33,Loft,-1,2002,0
4002190426,"Fabrikweg 4,",6221 Rickenbach LU,5.5,-1,2800,6.67,Apartment,-1,-1,0
4002196605,"Lindenstrasse 34,",6015 Luzern Reussbühl,3.0,52.0,1400,7.0,Roof flat,-1,1920,0
4002198488,"Hirschenweg 2,",6038 Honau,4.5,106.0,3465,6.67,Apartment,-1,2023,1
4002203527,"Langensandweg 4,",6005 St. Niklausen LU,3.5,100.0,3950,10.33,Apartment,2025,1975,0
4002209319,"Spittelgass 7,",6215 Beromünster,-1,17.0,180,6.75,Hobby room,-1,2019,0
4002209381,"Fischerhof 6,",6234 Triengen,4.5,98.0,1850,5.33,Apartment,2021,1990,1
4002210885,"Neumüli,",6017 Ruswil,6.5,180.0,2980,11.75,Apartment,2009,1929,1
4002210926,,,3.5,100.0,1350,-1,Maisonette / Duplex,-1,2010,0
4002215605,"Dorfstrasse 1,",6196 Escholzmatt-Marbach,4.5,-1,1290,-1,Apartment,-1,-1,0
4002220861,"Neustadtstr. 8b,",6003 Luzern,3.5,71.0,2020,5.25,Apartment,-1,-1,0
4002221810,"Feldbreite Emmen,",6032 Emmen,2.5,66.0,1760,-1,Apartment,-1,-1,1
4002223149,"Pfistergasse 8,",6003 Luzern,2.5,84.0,3770,2.25,Attic flat,2025,2025,1
4002223318,"Nidfeldstrasse 2u,",6010 Kriens,1.0,25.0,1290,8.0,Studio,-1,2023,0
4002223809,"Sonnenrain 4,",6212 St. Erhard,7.0,180.0,3650,-1,Single house,-1,-1,0
4002223820,,,2.5,45.0,1350,-1,Apartment,-1,-1,0
4002224911,,,2.5,72.0,1490,-1,Apartment,-1,-1,1
4002226370,"Dorf,",6166 Hasle LU,4.5,-1,1200,-1,Apartment,-1,-1,0
4002229886,,,-1,-1,550,-1,Single Room,-1,-1,0
4002233014,,,-1,-1,-1,-1,,-1,-1,0
4002234272,"Gibraltarstrasse 15,",6003 Luzern,1.5,-1,1190,4.0,Apartment,-1,-1,0
4002236243,"Schädrütihalde 11,",6006 Luzern,4.5,112.0,3670,9.0,Apartment,-1,2025,0
4002236244,"Schädrütihalde 11,",6006 Luzern,3.5,100.0,4180,9.0,Apartment,-1,2025,0
