id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4001926577,"Neuweilerstrasse,",4054 Basel,1.0,-1,725,5.0,Single Room,-1,-1,0
4001927152,"Helfenbergstrasse 12,",4059 Basel,3.5,-1,2100,7.0,Apartment,-1,-1,1
4001928121,"Rümelinbachweg 23,",4054 Basel,3.5,78.0,1970,5.5,Apartment,-1,-1,1
4001933354,"Holeestr. 108,",4054 Basel,3.0,83.0,2010,4.5,Apartment,2004,1956,1
4001933378,"Turnerstrasse 6,",4058 Basel,3.0,69.0,1560,4.25,Apartment,-1,1962,0
4001940145,"Vogesenstrasse 135/1,",4056 Basel,3.5,-1,2050,6.0,Apartment,2021,-1,1
4001941677,"Münzgasse 3,",4001 Basel,3.5,99.0,2570,3.0,Apartment,-1,-1,0
4001946162,"Dornacherstrasse 246,",4053 Basel,-1,53.0,1520,3.25,Apartment,-1,-1,1
4001947347,"Amerbachstrasse 45,",4057 Basel,2.0,41.0,1850,3.0,Apartment,2025,-1,0
4001949082,"Drahtzugstrasse 51,",4057 Basel,3.5,98.0,2480,3.5,Apartment,-1,1988,0
4001949677,"Pfeffingerstrasse,",4053 Basel,1.0,18.0,790,2.5,Single Room,-1,-1,0
4001951572,"Erlenmattstrasse 20,",4058 Basel,3.5,112.0,2687,3.75,Apartment,-1,-1,0
4001956370,"Holeestrasse 9,",4054 Basel,2.0,82.0,1480,3.5,Apartment,-1,-1,0
4001956373,"Inselstrasse 55,",4057 Basel,3.5,64.0,1890,4.0,Apartment,2020,-1,1
4001957724,"Neuweilerstr. 22,",4054 Basel,3.0,75.0,1762,4.5,Apartment,2001,1962,1
4001959993,"Inzlingerstrasse 61,",4125 Riehen,3.5,73.0,1783,4.25,Apartment,2017,1996,0
4001960259,"In den Ziegelhöfen 164,",4054 Basel,4.0,99.0,2800,6.0,Row house,-1,1928,0
4001960297,"Herrengrabenweg 75,",4054 Basel,2.0,50.0,1390,4.25,Roof flat,-1,-1,1
4001962421,"Schönaustrasse 20,",4058 Basel,3.5,65.0,2199,3.0,Apartment,2024,-1,0
4001964148,"Hegenheimerstrasse 43,",4055 Basel,3.0,62.0,1720,4.75,Apartment,1984,1957,1
4001966104,"Claramattweg 13,",4057 Basel,1.0,20.0,230,3.5,Hobby room,-1,-1,0
4001975741,"Entenweidstrasse 74/7,",4056 Basel,1.0,-1,950,7.25,Apartment,-1,-1,0
4001975757,"Entenweidstrasse 74/8,",4056 Basel,3.5,-1,1740,7.25,Apartment,-1,-1,1
4001979840,"Redingstrasse 20,",4052 Basel,3.5,71.0,1978,2.75,Apartment,2022,1969,1
4001980047,"Hirzbodenweg 7,",4052 Basel,3.0,79.0,2275,6.0,Apartment,-1,-1,1
4001980221,"Luzernerring 70,",4056 Basel,3.0,77.0,1733,5.75,Apartment,-1,1957,1
4001980266,"Oetlingerstr. 8,",4057 Basel,3.0,63.0,1850,4.75,Apartment,2018,1972,0
4001981263,"Ryffstrasse 49,",4056 Basel,-1,13.0,150,6.25,Hobby room,2015,1955,0
4001981304,"Lange Gasse 32,",4052 Basel,4.5,124.0,3555,5.0,Apartment,-1,1958,0
4001983758,"Kannenfeldstrasse 55,",4056 Basel,3.0,62.0,1650,5.25,Apartment,-1,-1,1
4001984215,"Lehenmattstrasse 125,",4052 Basel,2.0,52.0,1550,5.75,Apartment,-1,-1,1
4001985152,"Gundeldingerrain 8,",4053 Basel,2.0,48.0,2600,6.25,Apartment,-1,-1,1
4001985362,"Inselstrasse 40,",4057 Basel,2.0,48.0,1200,5.5,Apartment,-1,-1,0
4001988170,"Fasanenstr. 150,",4058 Basel,1.0,33.0,1040,9.0,Apartment,2010,1972,0
4001988172,"St. Jakobs-Strasse 92,",4052 Basel,3.5,117.0,2800,5.25,Apartment,2005,1968,1
4001991689,"Helvetierstr. 29,",4125 Riehen,4.0,88.0,1980,4.0,Apartment,-1,-1,0
4001991950,"Gundeldingerstr. 125,",4053 Basel,2.5,50.0,1580,6.75,Apartment,2014,1975,0
4001991964,"Schwarzwaldallee 269,",4058 Basel,3.5,90.0,2025,2.5,Apartment,-1,-1,0
4001995106,"Häsingerstrasse 27,",4055 Basel,3.5,60.0,1790,4.0,Apartment,-1,-1,1
4001995407,,,4.0,90.0,2600,-1,Apartment,-1,-1,1
4001995973,"Schorenweg 36,",4058 Basel,4.5,118.0,3614,8.0,Apartment,-1,2016,1
4001997860,"Clarahofweg 15,",4058 Basel,2.0,66.0,1980,2.75,Apartment,2012,1975,1
4002001383,"Hegenheimerstrasse 26,",4055 Basel,3.0,69.0,1673,4.25,Apartment,-1,1955,0
4002002010,"Rütimeyerplatz 2,",4054 Basel,1.5,69.0,1750,5.25,Roof flat,2025,-1,0
4002002243,"Sperrstrasse 2,",4057 Basel,4.0,104.0,2250,5.5,Apartment,-1,-1,1
